,user_id,total_sessions,total_views,total_carts,total_purchases,total_revenue,has_purchase
5996,515187255,1,2,0,0,0.0,0
5997,515187421,2,4,0,0,0.0,0
5998,515187579,1,1,0,0,0.0,0
5999,515190609,3,8,0,0,0.0,0
6000,515190666,1,3,0,0,0.0,0
6001,515191455,1,1,0,0,0.0,0
6002,515191721,2,6,0,0,0.0,0
6003,515192611,1,1,0,0,0.0,0
6004,515194191,1,4,0,0,0.0,0
6005,515194283,1,1,0,0,0.0,0
6006,515194322,1,1,0,0,0.0,0
6007,515195371,1,4,0,0,0.0,0
6008,515195889,1,2,0,0,0.0,0
6009,515196871,1,4,0,0,0.0,0
6010,515196880,1,2,0,0,0.0,0
6011,515197489,1,1,0,0,0.0,0
6012,515197742,1,1,0,0,0.0,0
6013,515198815,1,1,0,0,0.0,0
6014,515198895,1,36,0,0,0.0,0
6015,515199285,1,2,0,0,0.0,0
6016,515199366,1,2,0,0,0.0,0
6017,515199511,3,6,0,0,0.0,0
6018,515199730,1,1,0,0,0.0,0
6019,515200231,1,6,0,0,0.0,0
6020,515200710,1,13,0,0,0.0,0
6021,515200868,1,1,0,0,0.0,0
6022,515203751,1,2,0,0,0.0,0
6023,515203914,1,6,0,0,0.0,0
6024,515204369,1,21,0,0,0.0,0
6025,515204636,1,6,0,0,0.0,0
6026,515206725,1,1,0,0,0.0,0
6027,515207004,1,1,0,0,0.0,0
6028,515207664,1,1,0,0,0.0,0
6029,515212662,1,3,0,0,0.0,0
6030,515214308,1,2,0,0,0.0,0
6031,515214718,1,1,0,0,0.0,0
6032,515214751,1,2,0,0,0.0,0
6033,515214972,1,3,0,0,0.0,0
6034,515214997,1,1,0,0,0.0,0
6035,515215684,1,2,0,0,0.0,0
6036,515217244,1,2,0,0,0.0,0
6037,515217631,1,4,0,0,0.0,0
6038,515219421,1,1,0,1,144.12,1
6039,515222287,1,2,0,0,0.0,0
6040,515222635,1,13,0,0,0.0,0
6041,515223417,1,12,0,0,0.0,0
6042,515225063,1,1,0,0,0.0,0
6043,515225346,1,4,0,0,0.0,0
6044,515225374,1,3,0,0,0.0,0
6045,515226408,1,3,0,0,0.0,0
6046,515227823,1,1,0,0,0.0,0
6047,515229192,1,2,0,0,0.0,0
6048,515231951,1,2,0,0,0.0,0
6049,515232310,1,8,0,0,0.0,0
6050,515232481,1,5,0,0,0.0,0
6051,515232725,1,16,0,0,0.0,0
6052,515232965,1,2,0,0,0.0,0
6053,515234346,2,2,0,0,0.0,0
6054,515235713,2,2,0,0,0.0,0
6055,515237349,1,5,0,0,0.0,0
6056,515237982,1,5,0,0,0.0,0
6057,515238525,1,1,0,0,0.0,0
6058,515238636,1,3,0,0,0.0,0
6059,515239278,1,39,0,0,0.0,0
6060,515239866,1,4,0,0,0.0,0
6061,515240336,3,15,0,0,0.0,0
6062,515241489,1,1,0,0,0.0,0
6063,515242962,1,4,0,0,0.0,0
6064,515244255,1,10,0,0,0.0,0
6065,515245787,1,9,0,0,0.0,0
6066,515246296,1,2,0,1,736.18,1
6067,515250341,1,8,0,0,0.0,0
6068,515250810,1,2,0,0,0.0,0
6069,515251541,1,9,0,0,0.0,0
6070,515252177,1,2,0,0,0.0,0
6071,515253123,1,2,0,0,0.0,0
6072,515253346,1,2,0,0,0.0,0
6073,515253432,1,5,0,1,642.95,1
6074,515253849,1,10,0,0,0.0,0
6075,515254570,1,10,0,0,0.0,0
6076,515256034,1,4,0,0,0.0,0
6077,515256866,1,10,0,0,0.0,0
6078,515258531,1,1,0,0,0.0,0
6079,515258778,1,1,0,0,0.0,0
6080,515259015,1,2,0,0,0.0,0
6081,515267719,1,1,0,0,0.0,0
6082,515271861,1,1,0,0,0.0,0
6083,515272146,1,10,0,0,0.0,0
6084,515280530,1,1,0,0,0.0,0
6085,515284036,1,2,0,0,0.0,0
6086,515290835,2,2,0,0,0.0,0
6087,515295455,1,2,0,0,0.0,0
6088,515296402,1,2,0,0,0.0,0
6089,515297015,1,22,0,0,0.0,0
6090,515299026,1,2,0,0,0.0,0
6091,515299222,2,3,0,0,0.0,0
6092,515304324,1,4,0,1,1080.72,1
6093,515311564,1,31,0,0,0.0,0
6094,515313432,1,1,0,0,0.0,0
6095,515313873,1,1,0,0,0.0,0
6096,515313880,2,6,0,0,0.0,0
6097,515314073,1,7,0,0,0.0,0
6098,515314307,1,1,0,0,0.0,0
6099,515317928,1,3,0,0,0.0,0
6100,515318247,1,2,0,0,0.0,0
6101,515318489,1,2,0,0,0.0,0
6102,515318641,1,9,0,0,0.0,0
6103,515318703,1,7,0,0,0.0,0
6104,515319746,2,10,0,0,0.0,0
6105,515320967,1,2,0,0,0.0,0
6106,515321510,4,5,0,0,0.0,0
6107,515322501,2,5,0,0,0.0,0
6108,515323776,1,10,0,0,0.0,0
6109,515324623,1,17,0,0,0.0,0
6110,515324914,2,3,0,0,0.0,0
6111,515325045,1,2,0,0,0.0,0
6112,515325259,3,13,0,0,0.0,0
6113,515326467,2,14,0,0,0.0,0
6114,515326787,2,4,0,0,0.0,0
6115,515328053,1,5,0,0,0.0,0
6116,515329240,1,3,0,0,0.0,0
6117,515329768,1,2,0,0,0.0,0
6118,515332836,1,6,0,0,0.0,0
6119,515332890,1,7,0,0,0.0,0
6120,515333176,1,6,0,0,0.0,0
6121,515333221,1,2,0,0,0.0,0
6122,515333223,1,1,0,0,0.0,0
6123,515333229,1,2,0,0,0.0,0
6124,515333962,1,2,0,0,0.0,0
6125,515334511,1,11,0,0,0.0,0
6126,515335989,1,9,0,0,0.0,0
6127,515336004,1,1,0,0,0.0,0
6128,515337479,1,2,0,0,0.0,0
6129,515337562,2,13,0,0,0.0,0
6130,515338274,1,2,0,0,0.0,0
6131,515338714,1,3,0,0,0.0,0
6132,515340270,1,11,0,0,0.0,0
6133,515342595,1,8,0,0,0.0,0
6134,515343198,2,8,0,0,0.0,0
6135,515343596,1,14,0,1,47.62,1
6136,515343722,1,7,0,0,0.0,0
6137,515344458,1,3,0,0,0.0,0
6138,515345415,1,16,0,0,0.0,0
6139,515345714,1,2,1,0,0.0,0
6140,515346540,1,2,0,1,738.61,1
6141,515346753,1,1,0,0,0.0,0
6142,515347641,2,8,0,0,0.0,0
6143,515350836,1,2,0,0,0.0,0
6144,515351333,1,1,0,0,0.0,0
6145,515351374,1,4,0,0,0.0,0
6146,515351984,1,2,0,0,0.0,0
6147,515352303,1,1,0,0,0.0,0
6148,515352383,1,7,0,0,0.0,0
6149,515354240,1,1,0,0,0.0,0
6150,515355309,1,10,0,0,0.0,0
6151,515356202,1,3,0,0,0.0,0
6152,515356705,2,8,0,0,0.0,0
6153,515357379,1,8,0,0,0.0,0
6154,515357392,1,8,0,0,0.0,0
6155,515358513,1,1,0,0,0.0,0
6156,515359053,1,3,0,0,0.0,0
6157,515359728,3,26,0,1,149.6,1
6158,515360263,1,4,0,0,0.0,0
6159,515360301,1,1,0,0,0.0,0
6160,515360862,2,10,0,0,0.0,0
6161,515361487,1,2,0,0,0.0,0
6162,515361656,1,1,0,0,0.0,0
6163,515361824,1,1,0,0,0.0,0
6164,515362391,1,2,0,0,0.0,0
6165,515363332,2,15,0,0,0.0,0
6166,515364341,1,3,0,0,0.0,0
6167,515365023,1,11,0,1,177.59,1
6168,515366261,1,25,1,0,0.0,0
6169,515366894,1,2,0,0,0.0,0
6170,515367185,1,8,0,0,0.0,0
6171,515367911,1,10,0,0,0.0,0
6172,515368475,1,3,0,0,0.0,0
6173,515368989,1,1,0,0,0.0,0
6174,515369406,1,1,0,0,0.0,0
6175,515370739,1,1,0,0,0.0,0
6176,515371184,1,2,0,0,0.0,0
6177,515371376,1,1,0,0,0.0,0
6178,515371947,1,1,0,0,0.0,0
6179,515371956,2,10,0,0,0.0,0
6180,515372173,1,1,0,0,0.0,0
6181,515372749,1,4,0,0,0.0,0
6182,515374317,1,5,0,0,0.0,0
6183,515374746,1,1,0,0,0.0,0
6184,515375586,1,3,0,0,0.0,0
6185,515375905,1,16,0,2,66.93,1
6186,515376129,2,17,0,0,0.0,0
6187,515376205,1,4,0,0,0.0,0
6188,515376337,1,1,0,0,0.0,0
6189,515377392,1,7,0,0,0.0,0
6190,515378147,1,10,2,1,738.61,1
6191,515378801,1,1,0,0,0.0,0
6192,515379356,1,16,0,0,0.0,0
6193,515379967,1,2,0,0,0.0,0
6194,515380031,1,7,0,0,0.0,0
6195,515380333,1,16,0,0,0.0,0
6196,515381172,1,9,0,0,0.0,0
6197,515381663,1,1,0,0,0.0,0
6198,515383848,2,4,1,0,0.0,0
6199,515383974,1,1,0,0,0.0,0
6200,515384157,1,12,0,1,583.28,1
6201,515384420,1,4,5,1,1747.79,1
6202,515384594,1,14,0,0,0.0,0
6203,515385294,1,2,0,0,0.0,0
6204,515386770,1,8,0,0,0.0,0
6205,515387542,1,3,0,0,0.0,0
6206,515387744,1,4,0,0,0.0,0
6207,515387745,3,54,0,0,0.0,0
6208,515388463,1,1,0,0,0.0,0
6209,515389916,1,7,0,0,0.0,0
6210,515391811,1,13,0,0,0.0,0
6211,515392162,1,4,0,0,0.0,0
6212,515393251,1,2,0,0,0.0,0
6213,515394086,1,2,0,0,0.0,0
6214,515395912,1,1,0,0,0.0,0
6215,515396353,1,3,1,1,161.93,1
6216,515396770,2,9,0,0,0.0,0
6217,515397185,1,20,0,1,5.79,1
6218,515397673,1,1,0,0,0.0,0
6219,515399363,1,3,0,1,464.08,1
6220,515399606,1,3,0,0,0.0,0
6221,515400378,1,2,0,0,0.0,0
6222,515401118,1,2,0,0,0.0,0
6223,515402516,2,2,0,0,0.0,0
6224,515402747,1,6,0,0,0.0,0
6225,515402887,2,6,0,0,0.0,0
6226,515403070,2,2,1,0,0.0,0
6227,515403906,1,2,0,0,0.0,0
6228,515404004,1,1,0,0,0.0,0
6229,515404062,1,1,0,0,0.0,0
6230,515404157,1,15,0,0,0.0,0
6231,515404198,1,8,0,0,0.0,0
6232,515405757,1,1,0,0,0.0,0
6233,515408071,1,1,0,0,0.0,0
6234,515408732,1,1,0,0,0.0,0
6235,515408832,2,20,1,0,0.0,0
6236,515409287,1,5,0,2,1127.42,1
6237,515411657,1,2,0,0,0.0,0
6238,515413278,1,4,0,0,0.0,0
6239,515414739,3,5,0,0,0.0,0
6240,515415328,1,8,0,0,0.0,0
6241,515416464,1,1,0,0,0.0,0
6242,515417037,1,3,0,0,0.0,0
6243,515417303,1,3,0,0,0.0,0
6244,515417748,2,5,1,1,23.15,1
6245,515417778,3,34,0,0,0.0,0
6246,515418237,1,2,0,0,0.0,0
6247,515420513,1,1,0,0,0.0,0
6248,515420532,1,5,0,0,0.0,0
6249,515420906,1,1,0,0,0.0,0
6250,515420992,1,6,0,0,0.0,0
6251,515421686,1,10,2,0,0.0,0
6252,515422705,1,7,0,0,0.0,0
6253,515423039,3,11,0,0,0.0,0
6254,515423238,1,1,0,0,0.0,0
6255,515423249,1,1,0,0,0.0,0
6256,515424116,1,6,0,0,0.0,0
6257,515426648,1,1,0,0,0.0,0
6258,515428488,1,2,0,0,0.0,0
6259,515430120,2,7,2,0,0.0,0
6260,515430265,1,2,0,0,0.0,0
6261,515432275,1,1,0,0,0.0,0
6262,515432620,1,2,0,0,0.0,0
6263,515433105,1,19,0,0,0.0,0
6264,515433170,1,1,0,0,0.0,0
6265,515433316,1,2,0,0,0.0,0
6266,515434353,1,7,0,0,0.0,0
6267,515434691,1,9,1,1,738.61,1
6268,515435130,1,1,0,0,0.0,0
6269,515436069,1,1,0,0,0.0,0
6270,515436917,1,1,0,0,0.0,0
6271,515437116,2,4,0,0,0.0,0
6272,515437451,1,3,0,0,0.0,0
6273,515437515,2,4,0,0,0.0,0
6274,515437890,1,4,0,0,0.0,0
6275,515439433,2,2,0,0,0.0,0
6276,515439708,1,1,0,0,0.0,0
6277,515439808,1,1,0,0,0.0,0
6278,515440838,1,1,0,0,0.0,0
6279,515441415,1,3,0,0,0.0,0
6280,515441894,1,19,0,0,0.0,0
6281,515442456,1,2,0,0,0.0,0
6282,515442676,2,3,0,0,0.0,0
6283,515444297,1,2,0,0,0.0,0
6284,515444457,1,6,0,0,0.0,0
6285,515444932,1,1,0,0,0.0,0
6286,515445555,2,9,0,0,0.0,0
6287,515445710,1,14,0,0,0.0,0
6288,515447360,1,1,0,0,0.0,0
6289,515450125,1,1,0,0,0.0,0
6290,515451573,1,3,0,0,0.0,0
6291,515451580,1,16,0,0,0.0,0
6292,515452362,1,3,0,0,0.0,0
6293,515453316,1,7,0,0,0.0,0
6294,515453371,1,1,0,0,0.0,0
6295,515454306,1,3,0,1,461.0,1
6296,515454339,2,3,0,0,0.0,0
6297,515454450,1,4,0,0,0.0,0
6298,515457606,2,15,0,1,92.02,1
6299,515457891,1,7,0,0,0.0,0
6300,515458209,2,5,0,1,609.78,1
6301,515458458,1,1,0,0,0.0,0
6302,515459148,1,6,0,0,0.0,0
6303,515459515,1,1,0,0,0.0,0
6304,515460171,1,4,1,0,0.0,0
6305,515461171,2,26,0,0,0.0,0
6306,515462638,1,13,0,0,0.0,0
6307,515463587,1,6,0,0,0.0,0
6308,515465278,1,5,0,0,0.0,0
6309,515466806,1,2,0,0,0.0,0
6310,515467044,1,8,0,0,0.0,0
6311,515467054,1,2,0,0,0.0,0
6312,515467498,1,11,0,0,0.0,0
6313,515467952,1,6,0,3,696.0,1
6314,515469292,1,8,0,0,0.0,0
6315,515470517,4,4,0,4,154.36,1
6316,515471581,1,4,0,0,0.0,0
6317,515472801,1,2,0,0,0.0,0
6318,515473273,1,1,0,0,0.0,0
6319,515473658,1,1,0,0,0.0,0
6320,515474505,1,3,1,1,174.75,1
6321,515475768,1,1,0,1,77.22,1
6322,515476205,1,2,0,0,0.0,0
6323,515476409,1,1,0,0,0.0,0
6324,515477415,1,3,0,1,1106.82,1
6325,515478074,1,10,0,0,0.0,0
6326,515478960,2,10,0,1,137.71,1
6327,515479558,3,9,0,0,0.0,0
6328,515480597,1,3,0,0,0.0,0
6329,515481785,3,22,0,0,0.0,0
6330,515482287,1,1,0,0,0.0,0
6331,515483025,1,7,0,0,0.0,0
6332,515483851,1,7,0,0,0.0,0
6333,515484571,1,3,0,0,0.0,0
6334,515485408,1,6,0,0,0.0,0
6335,515486495,1,13,0,0,0.0,0
6336,515486744,1,1,0,0,0.0,0
6337,515487922,1,4,0,0,0.0,0
6338,515488477,1,1,0,0,0.0,0
6339,515489418,2,3,0,0,0.0,0
6340,515489582,1,1,0,0,0.0,0
6341,515490050,1,7,0,0,0.0,0
6342,515492815,1,8,0,0,0.0,0
6343,515493179,1,1,0,0,0.0,0
6344,515493877,1,1,0,0,0.0,0
6345,515493933,1,1,0,0,0.0,0
6346,515494104,1,2,0,0,0.0,0
6347,515494231,1,1,0,0,0.0,0
6348,515494662,1,1,0,0,0.0,0
6349,515494669,1,1,0,0,0.0,0
6350,515495050,1,5,0,0,0.0,0
6351,515496016,1,2,0,0,0.0,0
6352,515498091,1,5,0,0,0.0,0
6353,515498593,1,3,0,0,0.0,0
6354,515499392,1,1,0,0,0.0,0
6355,515499692,1,11,0,0,0.0,0
6356,515499920,1,1,0,0,0.0,0
6357,515500066,1,4,0,0,0.0,0
6358,515500397,1,1,0,0,0.0,0
6359,515501035,2,4,0,0,0.0,0
6360,515501134,2,8,0,0,0.0,0
6361,515501296,2,7,0,0,0.0,0
6362,515501909,1,1,0,0,0.0,0
6363,515502509,1,5,0,0,0.0,0
6364,515505123,1,9,0,0,0.0,0
6365,515506286,2,29,0,0,0.0,0
6366,515509668,1,1,0,0,0.0,0
6367,515511944,1,1,0,0,0.0,0
6368,515513132,1,1,0,0,0.0,0
6369,515513352,1,14,0,0,0.0,0
6370,515513821,1,43,0,1,40.93,1
6371,515514527,2,20,0,1,13.51,1
6372,515516334,1,1,0,0,0.0,0
6373,515516565,1,1,0,0,0.0,0
6374,515517259,1,2,0,0,0.0,0
6375,515518813,1,1,0,0,0.0,0
6376,515519720,4,6,0,1,321.73,1
6377,515520283,1,1,0,0,0.0,0
6378,515520986,2,2,0,0,0.0,0
6379,515521738,1,4,0,0,0.0,0
6380,515523493,1,6,0,0,0.0,0
6381,515524935,1,1,0,0,0.0,0
6382,515525579,2,5,0,0,0.0,0
6383,515525868,1,9,0,0,0.0,0
6384,515527700,1,1,0,0,0.0,0
6385,515528656,1,8,0,0,0.0,0
6386,515529532,4,17,0,0,0.0,0
6387,515529580,1,3,0,0,0.0,0
6388,515530856,1,1,0,0,0.0,0
6389,515531449,1,2,0,0,0.0,0
6390,515531530,1,10,0,0,0.0,0
6391,515531630,1,1,0,0,0.0,0
6392,515533399,1,6,0,0,0.0,0
6393,515534674,1,2,0,0,0.0,0
6394,515535834,1,2,0,0,0.0,0
6395,515536195,2,2,0,0,0.0,0
6396,515536637,2,5,0,0,0.0,0
6397,515537798,1,1,0,0,0.0,0
6398,515538382,1,5,0,0,0.0,0
6399,515538808,1,1,0,0,0.0,0
6400,515538959,1,6,0,0,0.0,0
6401,515539000,1,10,1,0,0.0,0
6402,515541368,1,5,0,0,0.0,0
6403,515541383,2,3,0,0,0.0,0
6404,515541823,1,4,0,0,0.0,0
6405,515542831,1,5,0,0,0.0,0
6406,515543856,2,10,0,0,0.0,0
6407,515543975,1,8,0,0,0.0,0
6408,515544667,1,1,0,0,0.0,0
6409,515544879,1,1,0,0,0.0,0
6410,515544949,1,6,0,0,0.0,0
6411,515544951,1,2,0,0,0.0,0
6412,515545374,1,1,0,0,0.0,0
6413,515546298,1,3,1,0,0.0,0
6414,515546332,3,6,0,0,0.0,0
6415,515547311,1,1,0,0,0.0,0
6416,515547943,1,8,0,0,0.0,0
6417,515548309,2,19,0,0,0.0,0
6418,515548518,1,1,0,0,0.0,0
6419,515548830,1,1,0,0,0.0,0
6420,515549370,2,5,0,0,0.0,0
6421,515549457,1,3,0,0,0.0,0
6422,515550083,1,2,0,0,0.0,0
6423,515551762,1,10,0,0,0.0,0
6424,515551835,1,7,0,0,0.0,0
6425,515552215,1,9,0,0,0.0,0
6426,515552734,2,43,0,0,0.0,0
6427,515553990,2,6,0,0,0.0,0
6428,515553993,1,1,0,0,0.0,0
6429,515554876,1,17,0,0,0.0,0
6430,515555222,1,10,0,0,0.0,0
6431,515556388,1,12,1,0,0.0,0
6432,515558773,2,2,0,0,0.0,0
6433,515559600,1,1,0,0,0.0,0
6434,515560122,1,4,0,0,0.0,0
6435,515562081,1,2,0,0,0.0,0
6436,515564373,3,17,1,0,0.0,0
6437,515565147,1,1,0,0,0.0,0
6438,515565153,2,2,0,0,0.0,0
6439,515566228,1,5,0,0,0.0,0
6440,515566644,1,1,0,0,0.0,0
6441,515567212,4,8,1,0,0.0,0
6442,515567757,1,15,0,0,0.0,0
6443,515567849,4,13,0,1,216.61,1
6444,515568049,1,9,0,0,0.0,0
6445,515568647,1,6,0,2,2412.9,1
6446,515568941,2,25,0,0,0.0,0
6447,515569343,1,2,0,0,0.0,0
6448,515571162,1,11,0,0,0.0,0
6449,515573083,1,2,0,0,0.0,0
6450,515573092,1,1,0,0,0.0,0
6451,515573863,1,23,0,0,0.0,0
6452,515574103,1,1,0,0,0.0,0
6453,515574283,1,1,0,0,0.0,0
6454,515575076,1,2,0,0,0.0,0
6455,515575745,1,2,0,0,0.0,0
6456,515578000,1,2,0,0,0.0,0
6457,515580027,1,1,0,0,0.0,0
6458,515580049,1,1,0,0,0.0,0
6459,515580452,3,11,0,0,0.0,0
6460,515580623,1,1,0,0,0.0,0
6461,515580630,1,3,0,0,0.0,0
6462,515580981,1,1,0,0,0.0,0
6463,515581296,1,1,0,0,0.0,0
6464,515582362,2,2,0,0,0.0,0
6465,515583565,1,1,0,0,0.0,0
6466,515584426,2,15,0,0,0.0,0
6467,515585769,1,5,0,0,0.0,0
6468,515586094,1,2,0,0,0.0,0
6469,515586151,2,9,0,0,0.0,0
6470,515586257,1,3,0,0,0.0,0
6471,515587214,1,1,0,0,0.0,0
6472,515588072,1,1,0,0,0.0,0
6473,515588293,1,1,0,0,0.0,0
6474,515588646,1,1,0,0,0.0,0
6475,515588920,1,1,0,0,0.0,0
6476,515589348,1,3,0,1,257.15,1
6477,515589582,1,2,0,0,0.0,0
6478,515589633,1,18,0,0,0.0,0
6479,515590522,1,1,0,0,0.0,0
6480,515591475,1,8,0,1,46.33,1
6481,515591982,1,3,0,0,0.0,0
6482,515592661,1,10,0,0,0.0,0
6483,515593818,1,3,0,0,0.0,0
6484,515594272,2,13,0,0,0.0,0
6485,515594530,1,1,1,1,86.23,1
6486,515594706,1,6,0,0,0.0,0
6487,515595738,1,2,0,0,0.0,0
6488,515595938,1,3,0,0,0.0,0
6489,515596854,1,20,0,0,0.0,0
6490,515597052,1,1,0,0,0.0,0
6491,515597723,2,2,0,0,0.0,0
6492,515598457,1,2,0,0,0.0,0
6493,515598742,1,1,0,0,0.0,0
6494,515599425,2,2,1,0,0.0,0
6495,515600609,1,4,0,0,0.0,0
6496,515601699,1,1,0,0,0.0,0
6497,515603799,1,30,0,0,0.0,0
6498,515604999,1,3,0,0,0.0,0
6499,515605077,1,13,0,0,0.0,0
6500,515605137,1,4,0,0,0.0,0
6501,515605400,1,1,0,0,0.0,0
6502,515606787,2,43,0,0,0.0,0
6503,515607032,1,1,0,0,0.0,0
6504,515607508,1,1,0,0,0.0,0
6505,515607555,1,14,0,0,0.0,0
6506,515608297,1,6,0,0,0.0,0
6507,515608742,1,3,0,1,177.44,1
6508,515610107,2,7,0,0,0.0,0
6509,515610800,3,7,0,0,0.0,0
6510,515613761,4,10,0,0,0.0,0
6511,515614464,1,1,0,0,0.0,0
6512,515614978,1,3,0,0,0.0,0
6513,515615206,1,16,0,0,0.0,0
6514,515615375,2,15,0,0,0.0,0
6515,515616020,1,9,0,0,0.0,0
6516,515618583,1,4,0,0,0.0,0
6517,515619279,1,1,0,0,0.0,0
6518,515619562,1,6,0,0,0.0,0
6519,515620703,1,4,0,0,0.0,0
6520,515622915,1,1,0,0,0.0,0
6521,515623379,1,1,0,0,0.0,0
6522,515624275,2,8,0,0,0.0,0
6523,515625024,2,17,0,0,0.0,0
6524,515625737,1,11,0,0,0.0,0
6525,515626836,1,2,0,0,0.0,0
6526,515628249,1,1,0,0,0.0,0
6527,515628501,1,1,0,0,0.0,0
6528,515628958,1,5,0,0,0.0,0
6529,515629003,2,3,0,0,0.0,0
6530,515629328,1,1,0,0,0.0,0
6531,515630204,1,9,0,0,0.0,0
6532,515631290,1,5,0,0,0.0,0
6533,515631342,1,1,0,0,0.0,0
6534,515632467,1,3,0,0,0.0,0
6535,515634841,1,3,0,0,0.0,0
6536,515635261,2,5,0,0,0.0,0
6537,515635576,1,5,0,0,0.0,0
6538,515635602,1,14,0,0,0.0,0
6539,515635758,1,1,0,0,0.0,0
6540,515636023,1,13,0,1,391.0,1
6541,515638014,1,2,0,0,0.0,0
6542,515638156,1,3,0,0,0.0,0
6543,515638542,1,3,0,0,0.0,0
6544,515640587,1,2,0,0,0.0,0
6545,515641541,1,1,0,0,0.0,0
6546,515641726,2,7,0,1,669.23,1
6547,515641743,1,1,0,0,0.0,0
6548,515641763,1,4,0,0,0.0,0
6549,515643848,1,2,0,0,0.0,0
6550,515643918,1,23,0,0,0.0,0
6551,515647167,1,1,0,0,0.0,0
6552,515647747,1,2,0,0,0.0,0
6553,515649572,1,4,0,0,0.0,0
6554,515650236,1,2,0,0,0.0,0
6555,515650788,2,27,0,0,0.0,0
6556,515650925,2,10,0,0,0.0,0
6557,515651843,1,4,0,0,0.0,0
6558,515652885,1,3,0,0,0.0,0
6559,515654856,1,1,0,0,0.0,0
6560,515655289,1,3,0,0,0.0,0
6561,515655358,1,1,1,1,254.76,1
6562,515657499,1,3,0,0,0.0,0
6563,515657580,1,2,0,0,0.0,0
6564,515657805,1,2,0,0,0.0,0
6565,515658788,1,41,0,0,0.0,0
6566,515660899,3,22,0,0,0.0,0
6567,515660933,2,9,0,0,0.0,0
6568,515661090,1,21,0,0,0.0,0
6569,515661366,2,6,0,0,0.0,0
6570,515661522,1,13,0,0,0.0,0
6571,515662784,1,1,0,0,0.0,0
6572,515664513,1,6,0,0,0.0,0
6573,515666825,2,7,0,0,0.0,0
6574,515668010,1,4,0,0,0.0,0
6575,515668127,1,6,0,0,0.0,0
6576,515668899,1,1,0,0,0.0,0
6577,515669330,1,7,0,0,0.0,0
6578,515669910,1,10,0,0,0.0,0
6579,515669982,1,1,0,0,0.0,0
6580,515671118,1,3,0,0,0.0,0
6581,515672132,1,4,0,0,0.0,0
6582,515672925,2,39,0,0,0.0,0
6583,515673461,1,1,0,0,0.0,0
6584,515676133,1,2,0,0,0.0,0
6585,515676266,1,7,0,0,0.0,0
6586,515676490,1,4,0,0,0.0,0
6587,515676573,1,3,0,0,0.0,0
6588,515677859,2,11,0,0,0.0,0
6589,515679873,2,10,0,0,0.0,0
6590,515680009,1,1,0,0,0.0,0
6591,515681567,1,5,0,0,0.0,0
6592,515686079,1,2,0,0,0.0,0
6593,515687124,1,11,0,0,0.0,0
6594,515688090,4,18,0,1,47.62,1
6595,515689296,1,2,0,0,0.0,0
6596,515690791,1,1,0,0,0.0,0
6597,515694684,1,5,0,0,0.0,0
6598,515696832,1,3,0,0,0.0,0
6599,515697242,1,7,0,0,0.0,0
6600,515699795,2,4,0,0,0.0,0
6601,515702233,1,1,0,0,0.0,0
6602,515704722,2,20,0,0,0.0,0
6603,515706294,1,1,0,0,0.0,0
6604,515709502,1,1,0,0,0.0,0
6605,515711205,1,1,0,0,0.0,0
6606,515711405,1,12,0,0,0.0,0
6607,515719420,1,1,0,0,0.0,0
6608,515720373,1,12,0,0,0.0,0
6609,515721521,2,17,0,0,0.0,0
6610,515732342,1,2,0,0,0.0,0
6611,515733792,1,13,0,0,0.0,0
6612,515736398,1,1,0,0,0.0,0
6613,515737241,1,4,0,0,0.0,0
6614,515744951,1,1,0,0,0.0,0
6615,515748182,1,1,0,0,0.0,0
6616,515748210,1,7,1,0,0.0,0
6617,515749236,1,2,0,0,0.0,0
6618,515750335,1,17,0,0,0.0,0
6619,515750342,1,1,0,0,0.0,0
6620,515753595,1,34,0,0,0.0,0
6621,515754236,1,1,0,0,0.0,0
6622,515754522,3,9,0,0,0.0,0
6623,515754907,1,3,0,0,0.0,0
6624,515755224,1,1,0,0,0.0,0
6625,515755304,1,2,0,0,0.0,0
6626,515755551,1,3,0,0,0.0,0
6627,515757144,1,18,0,0,0.0,0
6628,515757896,1,1,0,0,0.0,0
6629,515759046,1,31,0,0,0.0,0
6630,515759691,1,1,0,0,0.0,0
6631,515759970,1,4,0,0,0.0,0
6632,515761253,2,14,0,0,0.0,0
6633,515761647,1,1,0,0,0.0,0
6634,515762562,1,1,0,0,0.0,0
6635,515763113,1,9,0,0,0.0,0
6636,515763338,2,7,0,0,0.0,0
6637,515763716,1,10,0,0,0.0,0
6638,515764079,1,5,0,0,0.0,0
6639,515764883,1,2,0,0,0.0,0
6640,515764932,1,1,0,0,0.0,0
6641,515767503,1,2,0,0,0.0,0
6642,515767725,1,2,0,0,0.0,0
6643,515769449,1,2,0,0,0.0,0
6644,515770535,1,7,0,0,0.0,0
6645,515770629,1,4,0,0,0.0,0
6646,515771486,2,10,0,2,851.69,1
6647,515772044,1,2,0,0,0.0,0
6648,515772473,1,1,0,0,0.0,0
6649,515773124,3,26,0,0,0.0,0
6650,515773133,2,2,0,0,0.0,0
6651,515773744,1,1,0,0,0.0,0
6652,515774238,1,1,0,0,0.0,0
6653,515775523,1,3,0,0,0.0,0
6654,515775889,1,1,0,0,0.0,0
6655,515775959,1,2,0,0,0.0,0
6656,515777505,1,1,0,0,0.0,0
6657,515777826,2,4,0,0,0.0,0
6658,515779095,1,3,0,0,0.0,0
6659,515782398,1,2,0,0,0.0,0
